"subjid";"trialno";"choice";"RT";"keypressed";"position_gambleA";"position_outcome1";"rewA1";"rewA2";"probA1";"probA2";"rewB1";"rewB2";"probB1";"probB2";"typeA";"typeB";"domainA1";"domainA2";"domainB1";"domainB2";"rewA1int";"rewA2int";"rewB1int";"rewB2int";"order";"age";"gender";"reward_LA";"general_risk";"general_time";"general_impulsivity";"agegroup";"dsst_n_responses";"dsst_n_accurate";"dsst_pcnt_accurate";"numeracy_n_accurate";"numeracy_pcnt_accurate";"practice_ind";"EV_A";"EV_B";"SD_A";"SD_B";"CV_A";"CV_B";"safeoption";"higherEV";"higherSD";"higherCV";"higherEV_SD";"higher_EV_choice";"higher_SD_choice";"higher_CV_choice"
113;12;"A";12.4336685898;"f";"left";"up";-7;6;50;50;"0";0;100;0;"risky mixed";"simple safe";"loss";"gain";"gain";"gain";-7;6;0;0;"[03framing.py, 01choiceLA.py, 01choiceDD.py, 03framing_block2.py, 05numeracy.py, 04dsst.py, 02demographics.py]";73;"w";4;6;6;5;"OA";42;41;0.976190476190476;3;0.428571428571429;FALSE;-0.5;0;6.5;0;13;NA;1;"B";"A";NA;0;0;1;NA
113;53;"B";26.500754424;"j";"left";"up";-7;6;50;50;"(0.5 x 6) - (0.5 x 6)";0;100;0;"risky mixed";"complex safe";"loss";"gain";"gain";"gain";-7;6;0;0;"[03framing.py, 01choiceLA.py, 01choiceDD.py, 03framing_block2.py, 05numeracy.py, 04dsst.py, 02demographics.py]";73;"w";4;6;6;5;"OA";42;41;0.976190476190476;3;0.428571428571429;FALSE;-0.5;0;6.5;0;13;NA;1;"B";"A";NA;0;1;0;NA
113;57;"A";31.5408064995;"f";"left";"down";-4;6;50;50;"(0.5 x 12) - (0.5 x 6)";0;100;0;"risky mixed";"complex safe";"loss";"gain";"gain";"gain";-4;6;3;0;"[03framing.py, 01choiceLA.py, 01choiceDD.py, 03framing_block2.py, 05numeracy.py, 04dsst.py, 02demographics.py]";73;"w";4;6;6;5;"OA";42;41;0.976190476190476;3;0.428571428571429;FALSE;1;3;5;0;5;0;1;"B";"A";"A";0;0;1;1
113;47;"B";23.2432700278;"j";"left";"down";-9;6;50;50;"(0.5 x 2) - (0.5 x 8)";0;100;0;"risky mixed";"complex safe";"loss";"gain";"loss";"gain";-9;6;-3;0;"[03framing.py, 01choiceLA.py, 01choiceDD.py, 03framing_block2.py, 05numeracy.py, 04dsst.py, 02demographics.py]";73;"w";4;6;6;5;"OA";42;41;0.976190476190476;3;0.428571428571429;FALSE;-1.5;-3;7.5;0;5;0;1;"A";"A";"A";1;0;0;0
113;44;"A";47.6938927948;"f";"left";"down";-5;6;50;50;"(0.5 x 5) - (0.5 x 11)";0;100;0;"risky mixed";"complex safe";"loss";"gain";"loss";"gain";-5;6;-3;0;"[03framing.py, 01choiceLA.py, 01choiceDD.py, 03framing_block2.py, 05numeracy.py, 04dsst.py, 02demographics.py]";73;"w";4;6;6;5;"OA";42;41;0.976190476190476;3;0.428571428571429;FALSE;0.5;-3;5.5;0;11;0;1;"A";"A";"A";1;1;1;1
113;13;"B";27.3580618921;"j";"left";"down";-8;6;50;50;"0";0;100;0;"risky mixed";"simple safe";"loss";"gain";"gain";"gain";-8;6;0;0;"[03framing.py, 01choiceLA.py, 01choiceDD.py, 03framing_block2.py, 05numeracy.py, 04dsst.py, 02demographics.py]";73;"w";4;6;6;5;"OA";42;41;0.976190476190476;3;0.428571428571429;FALSE;-1;0;7;0;7;NA;1;"B";"A";NA;0;1;0;NA
113;40;"B";25.56386561;"f";"right";"up";-9;6;50;50;"-2";8;50;50;"risky mixed";"risky mixed";"loss";"gain";"loss";"gain";-9;6;-2;8;"[03framing.py, 01choiceLA.py, 01choiceDD.py, 03framing_block2.py, 05numeracy.py, 04dsst.py, 02demographics.py]";73;"w";4;6;6;5;"OA";42;41;0.976190476190476;3;0.428571428571429;FALSE;-1.5;3;7.5;5;5;1.66666666666667;0;"B";"A";"A";0;1;0;0
113;46;"A";26.5613377492;"f";"left";"down";-7;6;50;50;"(0.5 x 3) - (0.5 x 9)";0;100;0;"risky mixed";"complex safe";"loss";"gain";"loss";"gain";-7;6;-3;0;"[03framing.py, 01choiceLA.py, 01choiceDD.py, 03framing_block2.py, 05numeracy.py, 04dsst.py, 02demographics.py]";73;"w";4;6;6;5;"OA";42;41;0.976190476190476;3;0.428571428571429;FALSE;-0.5;-3;6.5;0;13;0;1;"A";"A";"A";1;1;1;1
113;25;"A";22.367062894;"f";"left";"up";-4;6;50;50;"-9";9;50;50;"risky mixed";"risky mixed";"loss";"gain";"loss";"gain";-4;6;-9;9;"[03framing.py, 01choiceLA.py, 01choiceDD.py, 03framing_block2.py, 05numeracy.py, 04dsst.py, 02demographics.py]";73;"w";4;6;6;5;"OA";42;41;0.976190476190476;3;0.428571428571429;FALSE;1;0;5;9;5;Inf;0;"A";"B";"B";0;1;0;0
113;52;"B";17.797069632;"j";"left";"up";-8;6;50;50;"(0.5 x 7) - (0.5 x 7)";0;100;0;"risky mixed";"complex safe";"loss";"gain";"gain";"gain";-8;6;0;0;"[03framing.py, 01choiceLA.py, 01choiceDD.py, 03framing_block2.py, 05numeracy.py, 04dsst.py, 02demographics.py]";73;"w";4;6;6;5;"OA";42;41;0.976190476190476;3;0.428571428571429;FALSE;-1;0;7;0;7;NA;1;"B";"A";NA;0;1;0;NA
113;45;"A";30.9613927726;"j";"right";"down";-8;6;50;50;"(0.5 x 4) - (0.5 x 10)";0;100;0;"risky mixed";"complex safe";"loss";"gain";"loss";"gain";-8;6;-3;0;"[03framing.py, 01choiceLA.py, 01choiceDD.py, 03framing_block2.py, 05numeracy.py, 04dsst.py, 02demographics.py]";73;"w";4;6;6;5;"OA";42;41;0.976190476190476;3;0.428571428571429;FALSE;-1;-3;7;0;7;0;1;"A";"A";"A";1;1;1;1
113;54;"B";9.08733116195;"f";"right";"down";-9;6;50;50;"(0.5 x 5) - (0.5 x 5)";0;100;0;"risky mixed";"complex safe";"loss";"gain";"gain";"gain";-9;6;0;0;"[03framing.py, 01choiceLA.py, 01choiceDD.py, 03framing_block2.py, 05numeracy.py, 04dsst.py, 02demographics.py]";73;"w";4;6;6;5;"OA";42;41;0.976190476190476;3;0.428571428571429;FALSE;-1.5;0;7.5;0;5;NA;1;"B";"A";NA;0;1;0;NA
113;48;"A";12.9041324595;"f";"left";"down";-6;6;50;50;"(0.5 x 1) - (0.5 x 7)";0;100;0;"risky mixed";"complex safe";"loss";"gain";"loss";"gain";-6;6;-3;0;"[03framing.py, 01choiceLA.py, 01choiceDD.py, 03framing_block2.py, 05numeracy.py, 04dsst.py, 02demographics.py]";73;"w";4;6;6;5;"OA";42;41;0.976190476190476;3;0.428571428571429;FALSE;0;-3;6;0;Inf;0;1;"A";"A";"A";1;1;1;1
113;21;"B";8.45655925013;"f";"right";"down";-9;6;50;50;"3";0;100;0;"risky mixed";"simple safe";"loss";"gain";"gain";"gain";-9;6;3;0;"[03framing.py, 01choiceLA.py, 01choiceDD.py, 03framing_block2.py, 05numeracy.py, 04dsst.py, 02demographics.py]";73;"w";4;6;6;5;"OA";42;41;0.976190476190476;3;0.428571428571429;FALSE;-1.5;3;7.5;0;5;0;1;"B";"A";"A";0;1;0;0
113;31;"B";24.4909286259;"f";"right";"up";-7;6;50;50;"-6";6;50;50;"risky mixed";"risky mixed";"loss";"gain";"loss";"gain";-7;6;-6;6;"[03framing.py, 01choiceLA.py, 01choiceDD.py, 03framing_block2.py, 05numeracy.py, 04dsst.py, 02demographics.py]";73;"w";4;6;6;5;"OA";42;41;0.976190476190476;3;0.428571428571429;FALSE;-0.5;0;6.5;6;13;Inf;0;"B";"A";"B";0;1;0;1
113;3;"A";19.563688294;"j";"right";"up";-5;6;50;50;"-3";0;100;0;"risky mixed";"simple safe";"loss";"gain";"loss";"gain";-5;6;-3;0;"[03framing.py, 01choiceLA.py, 01choiceDD.py, 03framing_block2.py, 05numeracy.py, 04dsst.py, 02demographics.py]";73;"w";4;6;6;5;"OA";42;41;0.976190476190476;3;0.428571428571429;FALSE;0.5;-3;5.5;0;11;0;1;"A";"A";"A";1;1;1;1
113;63;"A";11.2010411218;"j";"right";"down";-3;6;50;50;"(0.5 x 6) - (0.5 x 0)";0;100;0;"risky mixed";"complex safe";"loss";"gain";"gain";"gain";-3;6;3;0;"[03framing.py, 01choiceLA.py, 01choiceDD.py, 03framing_block2.py, 05numeracy.py, 04dsst.py, 02demographics.py]";73;"w";4;6;6;5;"OA";42;41;0.976190476190476;3;0.428571428571429;FALSE;1.5;3;4.5;0;3;0;1;"B";"A";"A";0;0;1;1
113;59;"B";22.9334998626;"f";"right";"down";-8;6;50;50;"(0.5 x 10) - (0.5 x 4)";0;100;0;"risky mixed";"complex safe";"loss";"gain";"gain";"gain";-8;6;3;0;"[03framing.py, 01choiceLA.py, 01choiceDD.py, 03framing_block2.py, 05numeracy.py, 04dsst.py, 02demographics.py]";73;"w";4;6;6;5;"OA";42;41;0.976190476190476;3;0.428571428571429;FALSE;-1;3;7;0;7;0;1;"B";"A";"A";0;1;0;0
113;41;"B";15.0754302129;"f";"right";"down";-6;6;50;50;"-1";7;50;50;"risky mixed";"risky mixed";"loss";"gain";"loss";"gain";-6;6;-1;7;"[03framing.py, 01choiceLA.py, 01choiceDD.py, 03framing_block2.py, 05numeracy.py, 04dsst.py, 02demographics.py]";73;"w";4;6;6;5;"OA";42;41;0.976190476190476;3;0.428571428571429;FALSE;0;3;6;4;Inf;1.33333333333333;0;"B";"A";"A";0;1;0;0
113;8;"B";10.1250459913;"f";"right";"up";-3;6;50;50;"0";0;100;0;"risky mixed";"simple safe";"loss";"gain";"gain";"gain";-3;6;0;0;"[03framing.py, 01choiceLA.py, 01choiceDD.py, 03framing_block2.py, 05numeracy.py, 04dsst.py, 02demographics.py]";73;"w";4;6;6;5;"OA";42;41;0.976190476190476;3;0.428571428571429;FALSE;1.5;0;4.5;0;3;NA;1;"A";"A";NA;1;0;0;NA
113;32;"A";11.2081700549;"f";"left";"up";-3;6;50;50;"-6";0;50;50;"risky mixed";"risky mixed";"loss";"gain";"loss";"gain";-3;6;-6;0;"[03framing.py, 01choiceLA.py, 01choiceDD.py, 03framing_block2.py, 05numeracy.py, 04dsst.py, 02demographics.py]";73;"w";4;6;6;5;"OA";42;41;0.976190476190476;3;0.428571428571429;FALSE;1.5;-3;4.5;3;3;1;0;"A";"A";"A";1;1;1;1
113;26;"B";30.0925021389;"j";"left";"down";-7;6;50;50;"-9";3;50;50;"risky mixed";"risky mixed";"loss";"gain";"loss";"gain";-7;6;-9;3;"[03framing.py, 01choiceLA.py, 01choiceDD.py, 03framing_block2.py, 05numeracy.py, 04dsst.py, 02demographics.py]";73;"w";4;6;6;5;"OA";42;41;0.976190476190476;3;0.428571428571429;FALSE;-0.5;-3;6.5;6;13;2;0;"A";"A";"A";1;0;0;0
113;33;"B";24.7490438791;"j";"left";"down";-4;6;50;50;"-6";12;50;50;"risky mixed";"risky mixed";"loss";"gain";"loss";"gain";-4;6;-6;12;"[03framing.py, 01choiceLA.py, 01choiceDD.py, 03framing_block2.py, 05numeracy.py, 04dsst.py, 02demographics.py]";73;"w";4;6;6;5;"OA";42;41;0.976190476190476;3;0.428571428571429;FALSE;1;3;5;9;5;3;0;"B";"B";"A";1;1;1;0
113;34;"B";16.0511401417;"f";"right";"down";-9;6;50;50;"-5";5;50;50;"risky mixed";"risky mixed";"loss";"gain";"loss";"gain";-9;6;-5;5;"[03framing.py, 01choiceLA.py, 01choiceDD.py, 03framing_block2.py, 05numeracy.py, 04dsst.py, 02demographics.py]";73;"w";4;6;6;5;"OA";42;41;0.976190476190476;3;0.428571428571429;FALSE;-1.5;0;7.5;5;5;Inf;0;"B";"A";"B";0;1;0;1
113;61;"B";14.4213207491;"j";"left";"up";-9;6;50;50;"(0.5 x 8) - (0.5 x 2)";0;100;0;"risky mixed";"complex safe";"loss";"gain";"gain";"gain";-9;6;3;0;"[03framing.py, 01choiceLA.py, 01choiceDD.py, 03framing_block2.py, 05numeracy.py, 04dsst.py, 02demographics.py]";73;"w";4;6;6;5;"OA";42;41;0.976190476190476;3;0.428571428571429;FALSE;-1.5;3;7.5;0;5;0;1;"B";"A";"A";0;1;0;0
113;42;"B";16.4888266005;"j";"left";"down";-3;6;50;50;"0";6;50;50;"risky mixed";"risky mixed";"loss";"gain";"gain";"gain";-3;6;0;6;"[03framing.py, 01choiceLA.py, 01choiceDD.py, 03framing_block2.py, 05numeracy.py, 04dsst.py, 02demographics.py]";73;"w";4;6;6;5;"OA";42;41;0.976190476190476;3;0.428571428571429;FALSE;1.5;3;4.5;3;3;1;0;"B";"A";"A";0;1;0;0
113;4;"A";8.48974864353;"j";"right";"down";-6;6;50;50;"-3";0;100;0;"risky mixed";"simple safe";"loss";"gain";"loss";"gain";-6;6;-3;0;"[03framing.py, 01choiceLA.py, 01choiceDD.py, 03framing_block2.py, 05numeracy.py, 04dsst.py, 02demographics.py]";73;"w";4;6;6;5;"OA";42;41;0.976190476190476;3;0.428571428571429;FALSE;0;-3;6;0;Inf;0;1;"A";"A";"A";1;1;1;1
113;24;"A";16.9707251337;"f";"left";"up";-8;6;50;50;"-10";4;50;50;"risky mixed";"risky mixed";"loss";"gain";"loss";"gain";-8;6;-10;4;"[03framing.py, 01choiceLA.py, 01choiceDD.py, 03framing_block2.py, 05numeracy.py, 04dsst.py, 02demographics.py]";73;"w";4;6;6;5;"OA";42;41;0.976190476190476;3;0.428571428571429;FALSE;-1;-3;7;7;7;2.33333333333333;0;"A";"B";"A";0;1;0;1
113;10;"B";12.5683192884;"f";"right";"up";-5;6;50;50;"0";0;100;0;"risky mixed";"simple safe";"loss";"gain";"gain";"gain";-5;6;0;0;"[03framing.py, 01choiceLA.py, 01choiceDD.py, 03framing_block2.py, 05numeracy.py, 04dsst.py, 02demographics.py]";73;"w";4;6;6;5;"OA";42;41;0.976190476190476;3;0.428571428571429;FALSE;0.5;0;5.5;0;11;NA;1;"A";"A";NA;1;0;0;NA
113;27;"A";15.6054179448;"f";"left";"up";-5;6;50;50;"-8";8;50;50;"risky mixed";"risky mixed";"loss";"gain";"loss";"gain";-5;6;-8;8;"[03framing.py, 01choiceLA.py, 01choiceDD.py, 03framing_block2.py, 05numeracy.py, 04dsst.py, 02demographics.py]";73;"w";4;6;6;5;"OA";42;41;0.976190476190476;3;0.428571428571429;FALSE;0.5;0;5.5;8;11;Inf;0;"A";"B";"B";0;1;0;0
113;29;"B";22.0089577811;"f";"right";"down";-8;6;50;50;"-7";7;50;50;"risky mixed";"risky mixed";"loss";"gain";"loss";"gain";-8;6;-7;7;"[03framing.py, 01choiceLA.py, 01choiceDD.py, 03framing_block2.py, 05numeracy.py, 04dsst.py, 02demographics.py]";73;"w";4;6;6;5;"OA";42;41;0.976190476190476;3;0.428571428571429;FALSE;-1;0;7;7;7;Inf;0;"B";"B";"B";1;1;1;1
113;43;"A";16.893664168;"j";"right";"up";-4;6;50;50;"(0.5 x 6) - (0.5 x 12)";0;100;0;"risky mixed";"complex safe";"loss";"gain";"loss";"gain";-4;6;-3;0;"[03framing.py, 01choiceLA.py, 01choiceDD.py, 03framing_block2.py, 05numeracy.py, 04dsst.py, 02demographics.py]";73;"w";4;6;6;5;"OA";42;41;0.976190476190476;3;0.428571428571429;FALSE;1;-3;5;0;5;0;1;"A";"A";"A";1;1;1;1
113;28;"A";15.8059340451;"f";"left";"up";-9;6;50;50;"-8";2;50;50;"risky mixed";"risky mixed";"loss";"gain";"loss";"gain";-9;6;-8;2;"[03framing.py, 01choiceLA.py, 01choiceDD.py, 03framing_block2.py, 05numeracy.py, 04dsst.py, 02demographics.py]";73;"w";4;6;6;5;"OA";42;41;0.976190476190476;3;0.428571428571429;FALSE;-1.5;-3;7.5;5;5;1.66666666666667;0;"A";"A";"A";1;1;1;1
113;56;"B";29.6907354623;"f";"right";"up";-3;6;50;50;"(0.5 x 3) - (0.5 x 3)";0;100;0;"risky mixed";"complex safe";"loss";"gain";"gain";"gain";-3;6;0;0;"[03framing.py, 01choiceLA.py, 01choiceDD.py, 03framing_block2.py, 05numeracy.py, 04dsst.py, 02demographics.py]";73;"w";4;6;6;5;"OA";42;41;0.976190476190476;3;0.428571428571429;FALSE;1.5;0;4.5;0;3;NA;1;"A";"A";NA;1;0;0;NA
113;18;"B";9.01919445356;"j";"left";"up";-6;6;50;50;"3";0;100;0;"risky mixed";"simple safe";"loss";"gain";"gain";"gain";-6;6;3;0;"[03framing.py, 01choiceLA.py, 01choiceDD.py, 03framing_block2.py, 05numeracy.py, 04dsst.py, 02demographics.py]";73;"w";4;6;6;5;"OA";42;41;0.976190476190476;3;0.428571428571429;FALSE;0;3;6;0;Inf;0;1;"B";"A";"A";0;1;0;0
113;60;"B";16.4548938653;"j";"left";"down";-7;6;50;50;"(0.5 x 9) - (0.5 x 3)";0;100;0;"risky mixed";"complex safe";"loss";"gain";"gain";"gain";-7;6;3;0;"[03framing.py, 01choiceLA.py, 01choiceDD.py, 03framing_block2.py, 05numeracy.py, 04dsst.py, 02demographics.py]";73;"w";4;6;6;5;"OA";42;41;0.976190476190476;3;0.428571428571429;FALSE;-0.5;3;6.5;0;13;0;1;"B";"A";"A";0;1;0;0
113;58;"B";22.8091764338;"f";"right";"up";-5;6;50;50;"(0.5 x 11) - (0.5 x 5)";0;100;0;"risky mixed";"complex safe";"loss";"gain";"gain";"gain";-5;6;3;0;"[03framing.py, 01choiceLA.py, 01choiceDD.py, 03framing_block2.py, 05numeracy.py, 04dsst.py, 02demographics.py]";73;"w";4;6;6;5;"OA";42;41;0.976190476190476;3;0.428571428571429;FALSE;0.5;3;5.5;0;11;0;1;"B";"A";"A";0;1;0;0
113;50;"B";20.1252870302;"f";"right";"down";-4;6;50;50;"(0.5 x 9) - (0.5 x 9)";0;100;0;"risky mixed";"complex safe";"loss";"gain";"gain";"gain";-4;6;0;0;"[03framing.py, 01choiceLA.py, 01choiceDD.py, 03framing_block2.py, 05numeracy.py, 04dsst.py, 02demographics.py]";73;"w";4;6;6;5;"OA";42;41;0.976190476190476;3;0.428571428571429;FALSE;1;0;5;0;5;NA;1;"A";"A";NA;1;0;0;NA
113;62;"B";9.64466018503;"f";"right";"up";-6;6;50;50;"(0.5 x 7) - (0.5 x 1)";0;100;0;"risky mixed";"complex safe";"loss";"gain";"gain";"gain";-6;6;3;0;"[03framing.py, 01choiceLA.py, 01choiceDD.py, 03framing_block2.py, 05numeracy.py, 04dsst.py, 02demographics.py]";73;"w";4;6;6;5;"OA";42;41;0.976190476190476;3;0.428571428571429;FALSE;0;3;6;0;Inf;0;1;"B";"A";"A";0;1;0;0
113;39;"B";21.679799777;"j";"left";"up";-7;6;50;50;"-3";9;50;50;"risky mixed";"risky mixed";"loss";"gain";"loss";"gain";-7;6;-3;9;"[03framing.py, 01choiceLA.py, 01choiceDD.py, 03framing_block2.py, 05numeracy.py, 04dsst.py, 02demographics.py]";73;"w";4;6;6;5;"OA";42;41;0.976190476190476;3;0.428571428571429;FALSE;-0.5;3;6.5;6;13;2;0;"B";"A";"A";0;1;0;0
113;14;"B";12.0171431294;"j";"left";"down";-9;6;50;50;"0";0;100;0;"risky mixed";"simple safe";"loss";"gain";"gain";"gain";-9;6;0;0;"[03framing.py, 01choiceLA.py, 01choiceDD.py, 03framing_block2.py, 05numeracy.py, 04dsst.py, 02demographics.py]";73;"w";4;6;6;5;"OA";42;41;0.976190476190476;3;0.428571428571429;FALSE;-1.5;0;7.5;0;5;NA;1;"B";"A";NA;0;1;0;NA
113;37;"B";11.9887517953;"f";"right";"down";-8;6;50;50;"-4";10;50;50;"risky mixed";"risky mixed";"loss";"gain";"loss";"gain";-8;6;-4;10;"[03framing.py, 01choiceLA.py, 01choiceDD.py, 03framing_block2.py, 05numeracy.py, 04dsst.py, 02demographics.py]";73;"w";4;6;6;5;"OA";42;41;0.976190476190476;3;0.428571428571429;FALSE;-1;3;7;7;7;2.33333333333333;0;"B";"B";"A";1;1;1;0
113;55;"B";15.2360912246;"f";"right";"down";-6;6;50;50;"(0.5 x 4) - (0.5 x 4)";0;100;0;"risky mixed";"complex safe";"loss";"gain";"gain";"gain";-6;6;0;0;"[03framing.py, 01choiceLA.py, 01choiceDD.py, 03framing_block2.py, 05numeracy.py, 04dsst.py, 02demographics.py]";73;"w";4;6;6;5;"OA";42;41;0.976190476190476;3;0.428571428571429;FALSE;0;0;6;0;Inf;NA;1;"B";"A";NA;0;1;0;NA
113;15;"B";8.48687612485;"j";"left";"up";-3;6;50;50;"3";0;100;0;"risky mixed";"simple safe";"loss";"gain";"gain";"gain";-3;6;3;0;"[03framing.py, 01choiceLA.py, 01choiceDD.py, 03framing_block2.py, 05numeracy.py, 04dsst.py, 02demographics.py]";73;"w";4;6;6;5;"OA";42;41;0.976190476190476;3;0.428571428571429;FALSE;1.5;3;4.5;0;3;0;1;"B";"A";"A";0;1;0;0
113;38;"A";7.91195209366;"f";"left";"up";-3;6;50;50;"-3";3;50;50;"risky mixed";"risky mixed";"loss";"gain";"loss";"gain";-3;6;-3;3;"[03framing.py, 01choiceLA.py, 01choiceDD.py, 03framing_block2.py, 05numeracy.py, 04dsst.py, 02demographics.py]";73;"w";4;6;6;5;"OA";42;41;0.976190476190476;3;0.428571428571429;FALSE;1.5;0;4.5;3;3;Inf;0;"A";"A";"B";1;1;1;0
113;51;"B";5.98450147616;"f";"right";"up";-5;6;50;50;"(0.5 x 8) - (0.5 x 8)";0;100;0;"risky mixed";"complex safe";"loss";"gain";"gain";"gain";-5;6;0;0;"[03framing.py, 01choiceLA.py, 01choiceDD.py, 03framing_block2.py, 05numeracy.py, 04dsst.py, 02demographics.py]";73;"w";4;6;6;5;"OA";42;41;0.976190476190476;3;0.428571428571429;FALSE;0.5;0;5.5;0;11;NA;1;"A";"A";NA;1;0;0;NA
113;20;"B";6.5336094106;"f";"right";"down";-8;6;50;50;"3";0;100;0;"risky mixed";"simple safe";"loss";"gain";"gain";"gain";-8;6;3;0;"[03framing.py, 01choiceLA.py, 01choiceDD.py, 03framing_block2.py, 05numeracy.py, 04dsst.py, 02demographics.py]";73;"w";4;6;6;5;"OA";42;41;0.976190476190476;3;0.428571428571429;FALSE;-1;3;7;0;7;0;1;"B";"A";"A";0;1;0;0
113;19;"B";4.08472295488;"j";"left";"down";-7;6;50;50;"3";0;100;0;"risky mixed";"simple safe";"loss";"gain";"gain";"gain";-7;6;3;0;"[03framing.py, 01choiceLA.py, 01choiceDD.py, 03framing_block2.py, 05numeracy.py, 04dsst.py, 02demographics.py]";73;"w";4;6;6;5;"OA";42;41;0.976190476190476;3;0.428571428571429;FALSE;-0.5;3;6.5;0;13;0;1;"B";"A";"A";0;1;0;0
113;35;"B";13.0459799699;"j";"left";"down";-5;6;50;50;"-5";11;50;50;"risky mixed";"risky mixed";"loss";"gain";"loss";"gain";-5;6;-5;11;"[03framing.py, 01choiceLA.py, 01choiceDD.py, 03framing_block2.py, 05numeracy.py, 04dsst.py, 02demographics.py]";73;"w";4;6;6;5;"OA";42;41;0.976190476190476;3;0.428571428571429;FALSE;0.5;3;5.5;8;11;2.66666666666667;0;"B";"B";"A";1;1;1;0
113;49;"A";8.19302810237;"j";"right";"down";-3;6;50;50;"(0.5 x 0) - (0.5 x 6)";0;100;0;"risky mixed";"complex safe";"loss";"gain";"loss";"gain";-3;6;-3;0;"[03framing.py, 01choiceLA.py, 01choiceDD.py, 03framing_block2.py, 05numeracy.py, 04dsst.py, 02demographics.py]";73;"w";4;6;6;5;"OA";42;41;0.976190476190476;3;0.428571428571429;FALSE;1.5;-3;4.5;0;3;0;1;"A";"A";"A";1;1;1;1
113;22;"A";7.40536425133;"f";"left";"down";-4;6;50;50;"-12";6;50;50;"risky mixed";"risky mixed";"loss";"gain";"loss";"gain";-4;6;-12;6;"[03framing.py, 01choiceLA.py, 01choiceDD.py, 03framing_block2.py, 05numeracy.py, 04dsst.py, 02demographics.py]";73;"w";4;6;6;5;"OA";42;41;0.976190476190476;3;0.428571428571429;FALSE;1;-3;5;9;5;3;0;"A";"B";"A";0;1;0;1
113;2;"A";6.40981488213;"j";"right";"down";-4;6;50;50;"-3";0;100;0;"risky mixed";"simple safe";"loss";"gain";"loss";"gain";-4;6;-3;0;"[03framing.py, 01choiceLA.py, 01choiceDD.py, 03framing_block2.py, 05numeracy.py, 04dsst.py, 02demographics.py]";73;"w";4;6;6;5;"OA";42;41;0.976190476190476;3;0.428571428571429;FALSE;1;-3;5;0;5;0;1;"A";"A";"A";1;1;1;1
113;36;"A";8.81417702118;"j";"right";"up";-6;6;50;50;"-4";4;50;50;"risky mixed";"risky mixed";"loss";"gain";"loss";"gain";-6;6;-4;4;"[03framing.py, 01choiceLA.py, 01choiceDD.py, 03framing_block2.py, 05numeracy.py, 04dsst.py, 02demographics.py]";73;"w";4;6;6;5;"OA";42;41;0.976190476190476;3;0.428571428571429;FALSE;0;0;6;4;Inf;Inf;0;"B";"A";"B";0;0;1;0
113;17;"B";5.41004234527;"f";"right";"up";-5;6;50;50;"3";0;100;0;"risky mixed";"simple safe";"loss";"gain";"gain";"gain";-5;6;3;0;"[03framing.py, 01choiceLA.py, 01choiceDD.py, 03framing_block2.py, 05numeracy.py, 04dsst.py, 02demographics.py]";73;"w";4;6;6;5;"OA";42;41;0.976190476190476;3;0.428571428571429;FALSE;0.5;3;5.5;0;11;0;1;"B";"A";"A";0;1;0;0
113;23;"A";8.81385480482;"f";"left";"down";-5;6;50;50;"-11";5;50;50;"risky mixed";"risky mixed";"loss";"gain";"loss";"gain";-5;6;-11;5;"[03framing.py, 01choiceLA.py, 01choiceDD.py, 03framing_block2.py, 05numeracy.py, 04dsst.py, 02demographics.py]";73;"w";4;6;6;5;"OA";42;41;0.976190476190476;3;0.428571428571429;FALSE;0.5;-3;5.5;8;11;2.66666666666667;0;"A";"B";"A";0;1;0;1
113;9;"B";9.4255358821;"j";"left";"up";-4;6;50;50;"0";0;100;0;"risky mixed";"simple safe";"loss";"gain";"gain";"gain";-4;6;0;0;"[03framing.py, 01choiceLA.py, 01choiceDD.py, 03framing_block2.py, 05numeracy.py, 04dsst.py, 02demographics.py]";73;"w";4;6;6;5;"OA";42;41;0.976190476190476;3;0.428571428571429;FALSE;1;0;5;0;5;NA;1;"A";"A";NA;1;0;0;NA
113;30;"A";7.22867138253;"j";"right";"down";-6;6;50;50;"-7";1;50;50;"risky mixed";"risky mixed";"loss";"gain";"loss";"gain";-6;6;-7;1;"[03framing.py, 01choiceLA.py, 01choiceDD.py, 03framing_block2.py, 05numeracy.py, 04dsst.py, 02demographics.py]";73;"w";4;6;6;5;"OA";42;41;0.976190476190476;3;0.428571428571429;FALSE;0;-3;6;4;Inf;1.33333333333333;0;"A";"A";"A";1;1;1;1
113;1;"A";7.18440639047;"f";"left";"up";-3;6;50;50;"-3";0;100;0;"risky mixed";"simple safe";"loss";"gain";"loss";"gain";-3;6;-3;0;"[03framing.py, 01choiceLA.py, 01choiceDD.py, 03framing_block2.py, 05numeracy.py, 04dsst.py, 02demographics.py]";73;"w";4;6;6;5;"OA";42;41;0.976190476190476;3;0.428571428571429;FALSE;1.5;-3;4.5;0;3;0;1;"A";"A";"A";1;1;1;1
113;5;"A";5.47830400601;"f";"left";"down";-7;6;50;50;"-3";0;100;0;"risky mixed";"simple safe";"loss";"gain";"loss";"gain";-7;6;-3;0;"[03framing.py, 01choiceLA.py, 01choiceDD.py, 03framing_block2.py, 05numeracy.py, 04dsst.py, 02demographics.py]";73;"w";4;6;6;5;"OA";42;41;0.976190476190476;3;0.428571428571429;FALSE;-0.5;-3;6.5;0;13;0;1;"A";"A";"A";1;1;1;1
